up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
1509,1509,0.34519247573405354,1.0
1509,2335,0.6168388583626487,1.0
1509,7051,0.44803298449195467,1.0
1513,799,0.7807584929889188,1.0
1513,4790,0.522973663184314,1.0
1528,1555,0.5774968750555223,1.0
1528,1571,0.4898318765346349,1.0
1528,1576,0.6222383042757176,1.0
1528,1586,0.7053672207481222,1.0
1528,3009,0.6443362015440732,1.0
1543,1544,0.48812738502885733,1.0
1543,5091,0.636613399706148,1.0
1604,2152,0.4369393375587137,1.0
1604,2534,0.42303933222724655,1.0
1604,3458,0.48019775558366135,1.0
1604,3558,0.5250373131801986,1.0
1616,842,0.5970882779612238,1.0
1616,5599,0.8186132841489879,1.0
1616,6672,0.21165380338273992,1.0
1643,1643,0.40786216719930446,1.0
1645,6098,0.3563057380786333,1.0
1647,891,0.32251238482199984,1.0
1649,578,0.47575092864203744,1.0
1649,3576,0.3775247041273925,1.0
1649,4170,0.3576602425657667,1.0
1649,6098,0.5357792606707017,1.0
1649,27113,0.44047820986069697,1.0
1666,399,0.3599307062345961,1.0
1666,914,0.47425682381643003,1.0
1666,1719,0.35464080253260477,1.0
1666,2099,0.5060621671073705,1.0
1666,2353,0.7945220404004525,1.0
1666,3725,0.6633299533038315,1.0
1666,4025,0.6251481448226716,1.0
1666,4842,0.4819989093008184,1.0
1718,1718,0.5224041119758616,1.0
1718,23621,0.6172491198275177,1.0
1719,2720,0.5642338247317852,1.0
1719,9464,0.6404377607890919,1.0
1747,5228,0.45020335754749,1.0
1756,231,0.39384304716962015,1.0
1756,6098,0.5463410778495735,1.0
1756,7402,0.47929914712712957,1.0
1756,27129,0.4738016709341732,1.0
1788,1788,0.9992581238347802,1.0
1806,5111,0.11920028590693871,1.0
1810,1810,0.43217324154378933,1.0
1810,2168,0.46932951293333897,1.0
1812,1385,0.17324744106186973,1.0
1831,207,0.33507016021849845,1.0
1831,595,0.24257771234650372,1.0
1831,1831,0.42450492769239256,1.0
1831,22882,0.6234290329339911,1.0
1848,5594,0.685299552590054,1.0
1879,2121,0.15850334094798585,1.0
1879,4826,0.6085770119187708,1.0
1902,4018,0.6280318447854722,1.0
1910,1906,0.3006773532650321,1.0
1910,3569,0.514135637244222,1.0
1910,6347,0.8605036690876655,1.0
1936,3265,0.4572468283922587,1.0
1948,2050,0.3756483224750542,1.0
1949,387,0.5611584814953055,1.0
1956,58,0.4010512341571267,1.0
1956,356,0.4998213056239359,1.0
1956,360,0.510555021532372,1.0
1956,387,0.3992792301501812,1.0
1956,581,0.26724599069796645,1.0
1956,599,0.5624214867667348,1.0
1956,1015,0.4918094156209263,1.0
1956,1432,0.4224012230258652,1.0
1956,1605,0.4905132515229592,1.0
1956,1958,0.7920463826262665,1.0
1956,2050,0.4304801853230378,1.0
1956,2064,0.32817436990072535,1.0
1956,2173,0.555226072537314,1.0
1956,2185,0.42816281356831026,1.0
1956,2261,0.5854108110574971,1.0
1956,2263,0.5376142881931175,1.0
1956,2444,0.5341580785814428,1.0
1956,3371,0.641592872191938,1.0
1956,3480,0.5177532108154919,1.0
1956,3486,0.5086800135814791,1.0
1956,3553,0.49326205191724,1.0
1956,3566,0.441874014336558,1.0
1956,3569,0.5791936205972854,1.0
1956,3958,0.38178092390654167,1.0
1956,4303,0.5119233461507671,1.0
1956,4316,0.4895719293336195,1.0
1956,4318,0.424113181740723,1.0
1956,4792,0.4109663961441212,1.0
1956,5595,0.5583683330018617,1.0
1956,5598,0.42131474081854187,1.0
1956,5600,0.4122545254340715,1.0
1956,5744,0.6508711093257491,1.0
1956,5894,0.45347520741058367,1.0
1956,6464,0.523556280670158,1.0
1956,6648,0.5723830895507767,1.0
1956,6714,0.6558269850849603,1.0
1956,6772,0.5118735071305561,1.0
1956,7037,0.6737208861254218,1.0
1956,7040,0.4549024214327773,1.0
1956,7124,0.4886965182507002,1.0
1956,8038,0.589732380582162,1.0
1956,10188,0.6044735565913226,1.0
1956,23049,0.4629361149964108,1.0
1956,27161,0.5651948349421567,1.0
1956,727897,0.5682389372366965,1.0
1958,488,0.4222541465669754,1.0
1958,920,0.7184194640119359,1.0
1958,925,0.7611818947151026,1.0
1958,1020,0.6515208667453773,1.0
1958,1588,0.7744278771079016,1.0
1958,2323,0.7125106565557415,1.0
1958,3725,0.8324454303850675,1.0
1958,4804,0.6106200047315192,1.0
1958,5443,0.6133236965067115,1.0
1958,6546,0.7585310995444119,1.0
1958,6853,0.7883780057438874,1.0
1958,7076,0.49568460816745524,1.0
1958,7157,0.4501797590399538,1.0
1958,7422,0.7380591728200596,1.0
1958,10397,0.5607967961967395,1.0
1958,23411,0.67354644992664,1.0
1960,356,0.5716170805073189,1.0
1960,4804,0.5418674061897603,1.0
1977,2247,0.47931738553426295,1.0
1978,207,0.6572448752008618,1.0
1978,2475,0.7622829843896157,1.0
1978,5170,0.7564199928502748,1.0
1978,5286,0.45579100700639025,1.0
1978,6194,0.4957171380871893,1.0
1978,6198,0.4388909471239905,1.0
2010,860,0.44359807380088945,1.0
2010,1490,0.4012461669155788,1.0
2010,1956,0.5208972655927541,1.0
2010,2100,0.3998096739014458,1.0
2010,2119,0.6248385762493535,1.0
2010,2353,0.504153112911984,1.0
2010,3381,0.36195491224964704,1.0
2010,4313,0.38547359620369914,1.0
2010,4982,0.4705252397624327,1.0
2010,5350,0.38177748158594094,1.0
2010,6098,0.3709259866720752,1.0
2010,8815,0.4024995947590733,1.0
2017,4638,0.4403031287951477,1.0
2017,10163,0.5021528315537992,1.0
2042,2890,0.41590654568412966,1.0
2042,2903,0.4844024695148461,1.0
2042,6352,0.46663786726996315,1.0
2042,10730,0.3047505181425974,1.0
2056,212,0.3918115610312002,1.0
2056,602,0.49262797445622003,1.0
2056,836,0.355211348002338,1.0
2056,842,0.6572479996635083,1.0
2056,1385,0.12322299249772717,1.0
2056,1399,0.49785762502766256,1.0
2056,1906,0.3749437213930784,1.0
2056,1977,0.3099849082854377,1.0
2056,2778,0.833816848965697,1.0
2056,3265,0.33582809440640854,1.0
2056,3479,0.4710080683633021,1.0
2056,3725,0.47258102545357156,1.0
2056,3791,0.4763590743861094,1.0
2056,4067,0.7569203201279373,1.0
2056,4900,0.5022289340721666,1.0
2056,5228,0.604689298025159,1.0
2056,6464,0.6242447445063909,1.0
2056,6772,0.5404992809106559,1.0
2056,6886,0.38713530113709443,1.0
2056,7066,0.4333422311452424,1.0
2059,10458,0.547855548589865,1.0
2065,367,0.3964787177375667,1.0
2065,6678,0.6053572246657091,1.0
2065,7294,0.5093048426196152,1.0
2073,3250,0.6583749638128181,1.0
2099,795,0.4841382033415191,1.0
2099,1509,0.678530494667902,1.0
2099,1956,0.2653923469300211,1.0
2099,3725,0.538980122897637,1.0
2099,4025,0.5539099035175704,1.0
2099,4602,0.5907387599341246,1.0
2099,5241,0.7259635975709429,1.0
2099,5742,0.5079584250436081,1.0
2099,6714,0.5747544744049802,1.0
2099,8202,0.4769417200299046,1.0
2099,26503,0.5459614404541233,1.0
2114,2114,0.48153740567579584,1.0
2114,6576,0.5794761547888756,1.0
2119,960,0.7693657283906226,1.0
2119,5154,0.21119500389787182,1.0
2130,190,0.657959413872921,1.0
2130,2353,0.3711468127811854,1.0
2130,6750,0.6010043421013128,1.0
2131,1621,0.6918639344414076,1.0
2131,2131,0.6018017768130063,1.0
2131,4321,0.5951828925489084,1.0
2146,3105,0.3728909110376336,1.0
2146,5468,0.4196628667408801,1.0
2146,23493,0.33973952766741233,1.0
2146,64506,0.33260423127755645,1.0
2150,3569,0.43951246239900815,1.0
2150,3576,0.4720300188323678,1.0
2152,959,0.48515519054541134,1.0
2152,5340,0.4492548732247392,1.0
2152,6347,0.4690493689709935,1.0
2152,54205,0.5623790634400299,1.0
2152,56729,0.4612537381952841,1.0
2159,3553,0.39275201643677315,1.0
2160,2157,0.43497791701049204,1.0
2160,2160,0.6334397881964191,1.0
2167,3643,0.4320872199885666,1.0
2167,5468,0.8653408420919779,1.0
2168,4018,0.7563081226055828,1.0
2168,5465,0.7811846225691655,1.0
2230,2314,0.5063798114149155,1.0
2230,3952,0.7010160714702158,1.0
2230,5798,0.6558569758951722,1.0
2243,2243,0.5525086395241887,1.0
2254,7422,0.3700400164954205,1.0
2260,2247,0.4788613331469121,1.0
2260,2264,0.7945144018561892,1.0
2260,5743,0.7015356973164323,1.0
2263,207,0.5533807892709893,1.0
2263,867,0.4979987631169282,1.0
2263,1956,0.6097701236064231,1.0
2263,2252,0.49441144096340256,1.0
2263,2260,0.39564967653541105,1.0
2263,2264,0.7150070541400104,1.0
2263,10371,0.5361174880720326,1.0
2274,999,0.43948620622562995,1.0
2274,1385,0.524218026494995,1.0
2274,6722,0.5972850903615389,1.0
2274,7157,0.6947512554088681,1.0
2288,7175,0.5742904114589186,1.0
2309,595,0.47211372685985137,1.0
2309,665,0.16892387290942418,1.0
2309,694,0.5789307056134877,1.0
2309,1026,0.4274096709894894,1.0
2309,1028,0.6423269730786525,1.0
2309,2592,0.5309356468709243,1.0
2309,3315,0.3803205757269107,1.0
2309,3689,0.3199152083337472,1.0
2309,4601,0.47143857541312684,1.0
2309,5243,0.2827067639019692,1.0
2309,6774,0.5066032614255458,1.0
2309,7157,0.4456159002629371,1.0
2321,6714,0.7671473164189293,1.0
2353,595,0.3116402419400092,1.0
2353,795,0.6513325641305066,1.0
2353,973,0.7878552120915552,1.0
2353,1020,0.4021831714607044,1.0
2353,1728,0.37701533613716354,1.0
2353,1906,0.5036660640548273,1.0
2353,1958,0.47162124752916396,1.0
2353,2697,0.3654640080089664,1.0
2353,2798,0.6259168738072644,1.0
2353,4312,0.9874911767555846,1.0
2353,4609,0.982463823668421,1.0
2353,4654,0.5896746207932733,1.0
2353,4772,0.36047842978936406,1.0
2353,4803,0.5192926598486276,1.0
2353,4922,0.3584322451263452,1.0
2353,4953,0.5547149350678962,1.0
2353,5179,0.4438815990774043,1.0
2353,6774,0.31007325510685163,1.0
2353,7001,0.3722286316170931,1.0
2353,7357,0.30783443339707256,1.0
2353,51497,0.5319575911580584,1.0
2355,2353,0.7131316968594826,1.0
2355,7124,0.3261559412224946,1.0
2494,551,0.5136673751167904,1.0
2494,2353,0.33429753781537985,1.0
2494,5066,0.6090232543127727,1.0
2494,6098,0.4765585556621702,1.0
2495,472,0.6314193653519078,1.0
2495,4069,0.7063701126852902,1.0
2521,6647,0.5433415948235383,1.0
2523,146,0.786855511381791,1.0
2523,999,0.6316591080444554,1.0
2523,1524,0.6649702153770123,1.0
2523,2335,0.4245980762149272,1.0
2523,3717,0.7604967644861189,1.0
2523,3952,0.7400674318891964,1.0
2523,4170,0.5071976701473668,1.0
2523,4318,0.7316391896448188,1.0
2523,4790,0.4745884346079803,1.0
2523,5599,0.6835532210536256,1.0
2523,7852,0.6707495548032832,1.0
2523,22915,0.664379214273853,1.0
2523,29969,0.6333595280793378,1.0
2534,351,0.5850014707421843,1.0
2534,2185,0.5468854835689859,1.0
2534,2319,0.6185233594316997,1.0
2534,2904,0.6365206627922235,1.0
2534,6464,0.7066160748307624,1.0
2534,7409,0.3046861866360815,1.0
2534,7804,0.44727600461037526,1.0
2534,8506,0.6136929265657504,1.0
2534,10211,0.5506349931727221,1.0
2534,10657,0.5182550133214641,1.0
2547,2547,0.43591428920244457,1.0
2547,7520,0.6079164806693849,1.0
2548,1999,0.5409988740724601,1.0
2592,959,0.43014718608110813,1.0
2592,5747,0.6351954952950564,1.0
2593,2548,0.6909337626910145,1.0
2624,652,0.6982055413006467,1.0
2624,3791,0.6463813750606823,1.0
2625,921,0.6477873241704336,1.0
2625,3565,0.778118531701262,1.0
2625,3567,0.7814810066975266,1.0
2625,4582,0.8609843675265333,1.0
2625,4609,0.17656522075493186,1.0
2625,7004,0.5247872250185125,1.0
2629,4790,0.7213366720029579,1.0
2697,2705,0.6108550235510832,1.0
2697,6714,0.9139991407784644,1.0
2729,2729,0.5181513755454582,1.0
2730,2729,0.5363168486042477,1.0
2745,1674,0.5493007663080539,1.0
2745,2670,0.6410435660981716,1.0
2752,7431,0.3840736517614352,1.0
2817,2247,0.554316076585275,1.0
2870,2119,0.4375585841260134,1.0
2870,5879,0.30673832784291194,1.0
2885,1956,0.36295607828420046,1.0
2885,6714,0.6664709779644652,1.0
2896,2896,0.324615553296633,1.0
2896,3569,0.5436704393394887,1.0
2896,3684,0.5769797498500221,1.0
2896,64581,0.5363469538267375,1.0
2908,174,0.4605852093659871,1.0
2908,1555,0.693672170036231,1.0
2908,2660,0.6297671877248158,1.0
2908,3308,0.6899246682317285,1.0
2908,3558,0.72357799778197,1.0
2908,4306,0.5937251378845807,1.0
2908,7422,0.6829184055046159,1.0
2919,998,0.48819108651023957,1.0
2919,7124,0.6896632820228964,1.0
2925,1956,0.51046533266127,1.0
2925,2925,0.39683157998550844,1.0
2925,3303,0.48933814832357075,1.0
2952,2157,0.4569629217526764,1.0
3028,3028,1.0,1.0
3030,5340,0.4130926947062252,1.0
3034,273,0.332316575615959,1.0
3034,347,0.5788837612216919,1.0
3034,5617,0.5246449032668271,1.0
3046,3043,0.7849325814879696,1.0
3053,3273,0.4565472996870108,1.0
3065,5743,0.3250772742388546,1.0
3084,2064,0.6248503015553407,1.0
3084,3308,0.24230590627659848,1.0
3084,3383,0.8249282119437452,1.0
3084,3725,0.4299903734662729,1.0
3084,4137,0.728690516257045,1.0
3091,285,0.5203585946228318,1.0
3091,1385,0.6675768209463504,1.0
3091,3685,0.5922927754655636,1.0
3091,4255,0.43944045551636346,1.0
3091,7157,0.39394977461285396,1.0
3091,7291,0.4579563704905685,1.0
3091,7424,0.4115306464754227,1.0
3091,7852,0.7430605491832984,1.0
3091,8763,0.48675706101058647,1.0
3105,3107,0.5117790842274763,1.0
3105,3569,0.42755399152709794,1.0
3105,3576,0.5030340606554533,1.0
3123,185,0.4702127371449034,1.0
3123,8718,0.44004431437070934,1.0
3123,23209,0.4443180449227006,1.0
3146,207,0.6716140265721015,1.0
3146,595,0.36770620734558496,1.0
3146,1958,0.847790527610296,1.0
3146,3146,0.43014280151448875,1.0
3146,3569,0.5710631775703225,1.0
3146,4193,0.40274813113613167,1.0
3146,4218,0.5902504339104211,1.0
3146,7157,0.3998809393807719,1.0
3148,5896,0.6321037349388163,1.0
3148,7157,0.3890195584605268,1.0
3156,3156,0.303115831891136,1.0
3156,3949,0.3789639830884064,1.0
3156,4846,0.44754960711794145,1.0
3159,2099,0.46612772871355557,1.0
3159,3558,0.5488364691062355,1.0
3159,3643,0.6019922435197,1.0
3159,7291,0.5208901854106276,1.0
3159,28996,0.5499684958013158,1.0
3161,3161,0.5416424306714791,1.0
3162,207,0.24255826068018121,1.0
3162,613,0.38594217858837215,1.0
3162,1029,0.39458901077088765,1.0
3162,2950,0.44424789057116554,1.0
3162,4790,0.4392421618545502,1.0
3162,4846,0.8320339446862578,1.0
3162,5617,0.5778323137567792,1.0
3162,6098,0.5371517351752524,1.0
3162,6275,0.4459230357849716,1.0
3162,6367,0.5010072758139348,1.0
3162,6648,0.5090884781141628,1.0
3162,6774,0.7840247020023537,1.0
3162,29072,0.3534675459832723,1.0
3163,3162,0.44198531925042595,1.0
3163,6098,0.5686591575322959,1.0
3163,6484,0.45043879570192286,1.0
3172,652,0.6965144445982019,1.0
3172,2254,0.8347982926958477,1.0
3172,2516,0.9613666730307184,1.0
3172,2538,0.8972712158707232,1.0
3172,2752,0.4938500324808445,1.0
3172,2941,0.49813032898494125,1.0
3172,3091,0.18130322487765987,1.0
3172,4613,0.39289254869445844,1.0
3172,4982,0.5179686484518069,1.0
3172,5313,0.8732049104737838,1.0
3172,6722,0.7911027179704596,1.0
3172,6927,0.9306259645884234,1.0
3172,7431,0.019116696929421792,1.0
3172,9376,0.750692992411417,1.0
3172,22915,0.8134659705819627,1.0
3172,27121,0.7091809687370729,1.0
3172,51176,0.4119317125210651,1.0
3176,4256,0.27554537895821307,1.0
3198,2885,0.36527325411642575,1.0
3198,6774,0.193847199164287,1.0
3198,6777,0.4878685322814277,1.0
3199,4004,0.4792234783433008,1.0
3199,5121,0.7794224564424628,1.0
3202,5241,0.3666883036156093,1.0
3202,7157,0.5040751401032334,1.0
3205,672,0.147950039055935,1.0
3205,3398,0.5913778433999323,1.0
3205,5077,0.6121000363367071,1.0
3205,7422,0.6672246388728738,1.0
3205,7545,0.6318200210376799,1.0
3206,860,0.3321188126528084,1.0
3206,2623,0.23830991034917742,1.0
3206,2672,0.3656444638674167,1.0
3206,3398,0.8694362863434664,1.0
3206,3484,0.40058158177771364,1.0
3206,7157,0.29638574713789073,1.0
3206,22943,0.6861256444662076,1.0
3215,5979,0.5554548057615496,1.0
3217,2247,0.5005605605602803,1.0
3265,207,0.5443059699849936,1.0
3265,2353,0.6226099588267716,1.0
3265,4602,0.5933157694848599,1.0
3265,4609,0.6492427441956314,1.0
3265,4763,0.6535277046688894,1.0
3265,5743,0.49187384867223005,1.0
3265,5894,0.643867050509429,1.0
3269,3269,0.6788043638791372,1.0
3297,3329,0.48427142747890556,1.0
3298,3297,0.37744225647969576,1.0
3312,4836,0.4036922635664218,1.0
3312,10808,0.4956345613993802,1.0
3320,207,0.4826310934945064,1.0
3320,317,0.4725058451192236,1.0
3320,467,0.47409169087392705,1.0
3320,572,0.6263736296752557,1.0
3320,581,0.4363956453732558,1.0
3320,675,0.5849397020148508,1.0
3320,1457,0.5616075154604333,1.0
3320,1571,0.5262295035593678,1.0
3320,2908,0.47006628483957286,1.0
3320,3303,0.2660668234780551,1.0
3320,3329,0.5941194397081684,1.0
3320,3761,0.6223887799563366,1.0
3320,7124,0.4642541074864518,1.0
3320,10392,0.5328494169752711,1.0
3320,10725,0.5162358486366158,1.0
3329,943,0.4337710108662323,1.0
3329,1432,0.5214404954955437,1.0
3329,2597,0.4691820367859786,1.0
3329,3383,0.49488233644279106,1.0
3329,3565,0.5368273527923744,1.0
3329,3586,0.49886786930738874,1.0
3329,6401,0.5306607174593277,1.0
3329,6648,0.48187040856396945,1.0
3329,7412,0.5825685870830642,1.0
3329,23038,0.6654442165554184,1.0
3383,356,0.41200418173408054,1.0
3383,901,0.6349144914243579,1.0
3383,920,0.2997895290415979,1.0
3383,942,0.4037962471005501,1.0
3383,965,0.49654766518339843,1.0
3383,969,0.5508533547821501,1.0
3383,990,0.4972130532279809,1.0
3383,2353,0.6170580770609673,1.0
3383,3384,0.4068805471577292,1.0
3383,3558,0.3434404117463323,1.0
3383,3627,0.4165246508317369,1.0
3383,4283,0.44984193855641275,1.0
3383,6352,0.4505903623166236,1.0
3383,6356,0.30457405417333316,1.0
3383,6373,0.4275389178567004,1.0
3383,7412,0.4545567629777618,1.0
3383,8558,0.4662360579849616,1.0
3383,9524,0.5925584553086902,1.0
3398,596,0.4853848055994921,1.0
3398,999,0.5932514774041666,1.0
3398,54808,0.5728597622183788,1.0
3399,581,0.7619750610037469,1.0
3399,836,0.6439556060811881,1.0
3399,1027,0.45909815567712464,1.0
3399,4851,0.521628271537588,1.0
3399,6218,0.49779809607661213,1.0
3416,84909,0.6077378868259431,1.0
3428,3428,0.5201341157616887,1.0
3428,3456,0.5590504290040328,1.0
3428,7157,0.44912689675124207,1.0
3428,9447,0.5335581192458596,1.0
3456,3456,0.9090002179361274,1.0
3456,3458,0.6206357128168409,1.0
3456,3565,0.5318284628912896,1.0
3456,3586,0.6746875324349075,1.0
3456,3596,0.6138606718005448,1.0
3456,5335,0.3554327660498081,1.0
3456,6774,0.7493874036440672,1.0
3456,7431,0.25800057949244126,1.0
3458,146,0.7453513426988502,1.0
3458,207,0.10372306845686485,1.0
3458,290,0.48582164767909025,1.0
3458,325,0.51129695920611,1.0
3458,540,0.5084217110374682,1.0
3458,572,0.07890195727964733,1.0
3458,578,0.9234909745670287,1.0
3458,581,0.45372248692993855,1.0
3458,596,0.6468955420891166,1.0
3458,604,0.7663548429341047,1.0
3458,710,0.9939984380802318,1.0
3458,715,0.9651570014230698,1.0
3458,718,0.8817755118522064,1.0
3458,719,0.6448308798861926,1.0
3458,728,0.5911323850839838,1.0
3458,914,0.8685748112223002,1.0
3458,952,0.6455376537434789,1.0
3458,965,0.162202086701621,1.0
3458,972,0.9991549985693303,1.0
3458,1017,0.21964517427346197,1.0
3458,1154,0.631756125987432,1.0
3458,1181,0.5429085022415877,1.0
3458,1232,0.7340924798877941,1.0
3458,1281,0.6475217242033636,1.0
3458,1432,0.5041739918018422,1.0
3458,1434,0.15635329600019865,1.0
3458,1435,0.9652150436819793,1.0
3458,1437,0.8441240306059745,1.0
3458,1508,0.7432409856510056,1.0
3458,1511,0.2680007187529543,1.0
3458,1513,0.7720051178484293,1.0
3458,1514,0.9729518342992803,1.0
3458,1632,0.7010737190244918,1.0
3458,1673,0.29702476342397716,1.0
3458,1906,0.5013730582384165,1.0
3458,1956,0.5049893578581397,1.0
3458,2033,0.5844195743293026,1.0
3458,2152,0.6772626819769785,1.0
3458,2162,0.48108063646290217,1.0
3458,2241,0.5743753026165864,1.0
3458,2357,0.4915359797959093,1.0
3458,2634,0.9978701599615322,1.0
3458,2643,0.8887863935647917,1.0
3458,2745,0.990037386398239,1.0
3458,2833,0.5315989405509804,1.0
3458,3002,0.8494465296973264,1.0
3458,3055,0.6260451521444312,1.0
3458,3106,0.9997414034253899,1.0
3458,3122,0.9999972833592966,1.0
3458,3146,0.13797148112758922,1.0
3458,3162,0.36913995333161503,1.0
3458,3329,0.18091597955996525,1.0
3458,3428,0.9905999452655635,1.0
3458,3456,0.8482935130117539,1.0
3458,3484,0.6373362506815123,1.0
3458,3594,0.5471453424671796,1.0
3458,3595,0.6843211007316023,1.0
3458,3660,0.8483885849703555,1.0
3458,3669,0.9988880000599605,1.0
3458,3725,0.8969467607412386,1.0
3458,3824,0.6433725972500739,1.0
3458,3872,0.5384296210082582,1.0
3458,4018,0.7471064002812606,1.0
3458,4306,0.6764611989005225,1.0
3458,4486,0.6168528797563478,1.0
3458,4688,0.8172699845516835,1.0
3458,4710,0.3901790876597099,1.0
3458,4803,0.5625830621649022,1.0
3458,4804,0.4934531697091323,1.0
3458,4889,0.7889822871666681,1.0
3458,4914,0.6205339761509612,1.0
3458,5009,0.7271774089210699,1.0
3458,5018,0.07069902180812254,1.0
3458,5320,0.7910340419865345,1.0
3458,5371,0.9832024394800619,1.0
3458,5698,0.9999999999997111,1.0
3458,5798,0.4809961652018549,1.0
3458,5868,0.3833020653030367,1.0
3458,5879,0.5097659968635677,1.0
3458,5914,0.5707824511258478,1.0
3458,5916,0.7141824830401076,1.0
3458,6376,0.8952204921823095,1.0
3458,6402,0.45991717025341,1.0
