up,dn,Average Experimental Interactions ($\pi^\alpha$),Average Published Claims ($\hat\mu^\alpha$)
283,4036,0.7478725871188764,1.0
283,4092,0.3874237240669659,1.0
283,4223,0.5414281071403185,1.0
283,4282,0.13355184181707302,1.0
283,4311,0.6701156296851056,1.0
283,4638,0.5081459333083912,1.0
283,4776,0.8052966830523045,1.0
283,4852,0.3611743524671211,1.0
283,4922,0.3976213378243613,1.0
283,5053,0.7093331099645472,1.0
283,5111,0.3283161475729576,1.0
283,5154,0.7110017934466577,1.0
283,5159,0.6444994228470189,1.0
283,5308,0.6970426044275502,1.0
283,5321,0.6600774564623698,1.0
283,5328,0.6087099246760496,1.0
283,5340,0.7269483885225865,1.0
283,5741,0.7212731442076654,1.0
283,5747,0.5003719328512668,1.0
283,5781,0.2428043501309493,1.0
283,5805,0.6474070175189097,1.0
283,5879,0.5094323457501,1.0
283,5997,0.6204482925586879,1.0
283,6010,0.7766127106265788,1.0
283,6343,0.5554723629532021,1.0
283,6347,0.8586056596231006,1.0
283,6355,0.7040808713869107,1.0
283,6416,0.667598934518098,1.0
283,6462,0.7094965158824215,1.0
283,6647,0.48534689033439504,1.0
283,6651,0.49267006260261226,1.0
283,6653,0.7041720619181524,1.0
283,6667,0.6126541915147105,1.0
283,6770,0.6423526488994089,1.0
283,7057,0.6239117311806148,1.0
283,7139,0.44472997858226965,1.0
283,7351,0.512364046472263,1.0
283,7412,0.7701006425525805,1.0
283,7450,0.6520857573521176,1.0
283,7508,0.5002027942001893,1.0
283,8654,0.6057217700927371,1.0
283,8671,0.34586764077877485,1.0
283,8988,0.7410026282631736,1.0
283,9402,0.6948661755048724,1.0
283,9520,0.4020070179925044,1.0
283,10561,0.6234535683989533,1.0
283,11258,0.39588109239886293,1.0
283,23082,0.4057509205723913,1.0
283,26073,0.3476567471868832,1.0
283,30811,0.5305144827443176,1.0
283,54583,0.4789043698730168,1.0
290,43,0.605938993827602,1.0
290,100,0.38286437760681513,1.0
290,335,0.49226940156503907,1.0
290,354,0.4380713775752231,1.0
290,539,0.712657780684635,1.0
290,567,0.5377509796068154,1.0
290,909,0.33036427609685975,1.0
290,914,0.7149985204504115,1.0
290,924,0.7186913828014032,1.0
290,930,0.29898601771105504,1.0
290,947,0.45132240525680245,1.0
290,1407,0.4767714315223907,1.0
290,1440,0.5257523107524693,1.0
290,1544,0.6053264985229594,1.0
290,1674,0.3817125345975852,1.0
290,2212,0.6130702648842049,1.0
290,2244,0.3775344686210319,1.0
290,2475,0.541735854230513,1.0
290,2821,0.4111925216292469,1.0
290,3082,0.5033438394265454,1.0
290,3346,0.614521473770196,1.0
290,3552,0.49918901650109565,1.0
290,3569,0.409944242293796,1.0
290,3577,0.5078033512082243,1.0
290,3630,0.3529808531785149,1.0
290,3664,0.39922205112251824,1.0
290,3684,0.5074474839298658,1.0
290,3952,0.6167083864923308,1.0
290,4023,0.865015655554277,1.0
290,4311,0.5920886157210642,1.0
290,4352,0.5379174050428556,1.0
290,5048,0.16772830277977901,1.0
290,5354,0.7852201752488746,1.0
290,6051,0.46912657888510134,1.0
290,6590,0.5297660028633556,1.0
290,6646,0.6308076448675393,1.0
290,7157,0.5277515155399795,1.0
290,7316,0.3863385598505645,1.0
290,7474,0.4114669868413586,1.0
290,8434,0.35086657228911633,1.0
290,8544,0.6709114936179824,1.0
290,8872,0.5625397738024505,1.0
290,9001,0.5802348612123455,1.0
290,24142,0.6028553848137282,1.0
290,51232,0.36760022356773264,1.0
290,79677,0.5393296117432298,1.0
290,283871,0.3351024882832126,1.0
291,402,0.43782883488682,1.0
291,539,0.6477365486155193,1.0
292,539,0.5873975518743916,1.0
292,6667,0.5379551406687002,1.0
292,7001,0.45564652913227877,1.0
293,291,0.584197687917807,1.0
293,292,0.5362150632348166,1.0
293,1437,0.47489251792261833,1.0
293,7124,0.47572729426157856,1.0
301,19,0.687943030425298,1.0
301,351,0.48128274873507004,1.0
301,920,0.7322472725153573,1.0
301,940,0.7296267789526683,1.0
301,1020,0.5558347920737309,1.0
301,1080,0.5792586367731526,1.0
301,1499,0.5065869218817476,1.0
301,2305,0.42370306000565344,1.0
301,2707,0.4799798219912207,1.0
301,3298,0.4065193244039466,1.0
301,3375,0.626283856545589,1.0
301,3458,0.5052061010233908,1.0
301,3569,0.5675892830177524,1.0
301,3932,0.5021876474669339,1.0
301,4050,0.5133402615130318,1.0
301,4131,0.6080041088799287,1.0
301,4331,0.29499010440814766,1.0
301,5319,0.6376103605514054,1.0
301,5896,0.639572092156766,1.0
301,6277,0.4537260432253114,1.0
301,6279,0.4341818148209653,1.0
301,6402,0.6203920458888053,1.0
301,9074,0.5406330965529349,1.0
301,10580,0.5578345844495982,1.0
301,10598,0.5653507380266034,1.0
301,10763,0.5284174147309874,1.0
301,55577,0.7666979566609889,1.0
302,249,0.3986842702747856,1.0
302,301,0.3286204665778759,1.0
302,350,0.607918860169359,1.0
302,539,0.6818976224361489,1.0
302,682,0.5120502655670703,1.0
302,857,0.4089006360403377,1.0
302,929,0.3192964754905425,1.0
302,1969,0.5193625008827254,1.0
302,2520,0.44236407942274864,1.0
302,2670,0.3746801776897183,1.0
302,2821,0.6417970782669467,1.0
302,3104,0.5084212385388643,1.0
302,3643,0.3627159239382348,1.0
302,5226,0.6563656083925347,1.0
302,5245,0.46495970814292575,1.0
302,5327,0.49836628037612196,1.0
302,5595,0.6685802815292614,1.0
302,5894,0.608714035135466,1.0
302,5909,0.6746341908064537,1.0
302,5925,0.3937256332611705,1.0
302,6275,0.6501871820726938,1.0
302,6282,0.5908506179401569,1.0
302,7020,0.24474481526533431,1.0
302,7161,0.3293321703383544,1.0
302,7284,0.4797023849890049,1.0
302,8514,0.6765628537988027,1.0
302,10988,0.4152376424983993,1.0
302,10993,0.3122957214578823,1.0
302,11315,0.45890509582833355,1.0
302,23095,0.6162632570081792,1.0
302,23423,0.6328616159167678,1.0
302,79026,0.4711732807073062,1.0
302,84271,0.5662994864303409,1.0
302,728642,0.5458047801610595,1.0
308,25,0.35886626876874317,1.0
308,55,0.7348646129854188,1.0
308,186,0.6627824621166247,1.0
308,213,0.4919670289166581,1.0
308,338,0.5753166496315381,1.0
308,581,0.3611594332752829,1.0
308,595,0.402552291923472,1.0
308,671,0.6029425127729429,1.0
308,920,0.5133025996866802,1.0
308,924,0.6494294990234669,1.0
308,959,0.5417785437751491,1.0
308,967,0.4855311806706531,1.0
308,1080,0.6004735861439082,1.0
308,1791,0.5530101813947715,1.0
308,1991,0.5905129369934615,1.0
308,2113,0.5677802421905417,1.0
308,2796,0.7392946445492545,1.0
308,3456,0.6845657175380143,1.0
308,3562,0.6918400767836561,1.0
308,3630,0.6919434735846905,1.0
308,3664,0.700016819741746,1.0
308,3674,0.4569798229271975,1.0
308,3949,0.413098188161595,1.0
308,4133,0.5393206078982554,1.0
308,4803,0.5622767238090376,1.0
308,4988,0.6710367121322727,1.0
308,5034,0.3637986944897412,1.0
308,5048,0.38632803381822167,1.0
308,5092,0.3800803532300358,1.0
308,5319,0.6874046406766793,1.0
308,5788,0.6576612644647759,1.0
308,5967,0.5027621706974297,1.0
308,6120,0.5299863520194541,1.0
308,6139,0.2687975887511476,1.0
308,6403,0.5110130183282852,1.0
308,7124,0.5871936149628589,1.0
308,7157,0.41608385810317244,1.0
308,7369,0.5934222093340017,1.0
308,8743,0.4968507353051745,1.0
308,9474,0.5560352070983664,1.0
308,11070,0.5463033298411933,1.0
308,11230,0.6611505033632636,1.0
308,22918,0.5085876740565299,1.0
308,56947,0.3349325525584834,1.0
308,57332,0.6281208061410419,1.0
308,84890,0.43038256405964936,1.0
310,28,0.7803575609131623,1.0
310,760,0.1851019260763777,1.0
310,6667,0.8795530116522765,1.0
310,25801,0.7087239321568808,1.0
326,920,0.6337089119759702,1.0
326,1387,0.6465587175366321,1.0
326,3630,0.542802753057114,1.0
326,4599,0.4547622283530041,1.0
326,4683,0.5610063807075352,1.0
326,5879,0.5195427903756713,1.0
326,7109,0.6309239118145811,1.0
326,7412,0.5264011959700016,1.0
326,64714,0.5600085932011708,1.0
327,174,0.5431139388556228,1.0
327,185,0.2959780951096344,1.0
327,292,0.4698127590055447,1.0
327,414,0.5133436907493654,1.0
327,434,0.7058325496354371,1.0
327,462,0.672990347223364,1.0
327,468,0.41643864461480645,1.0
327,539,0.57604485629639,1.0
327,545,0.4653293229543018,1.0
327,641,0.5297728219234896,1.0
327,667,0.557504467501354,1.0
327,760,0.363753248158724,1.0
327,959,0.6376343379748202,1.0
327,1506,0.4729826138627089,1.0
327,1611,0.5634829595634872,1.0
327,1755,0.4029821239136253,1.0
327,1915,0.5460820872066134,1.0
327,1950,0.6272724643008044,1.0
327,2051,0.40944935054839504,1.0
327,2098,0.46197800450359605,1.0
327,2099,0.4104970580919013,1.0
327,2166,0.512581496738315,1.0
327,2217,0.5778905624819017,1.0
327,2571,0.6156945509802986,1.0
327,2597,0.4953813776957296,1.0
327,2744,0.5511161443550427,1.0
327,3005,0.5987933005479773,1.0
327,3082,0.3308751373969426,1.0
327,3098,0.4932199134171453,1.0
327,3458,0.6788955649335227,1.0
327,3643,0.46610443680921076,1.0
327,4018,0.6287351453760539,1.0
327,4151,0.6238509255505907,1.0
327,4179,0.41122877889621456,1.0
327,4988,0.6214720537197589,1.0
327,5092,0.6565041165073515,1.0
327,5184,0.5455847116692945,1.0
327,5266,0.6138932854862942,1.0
327,5551,0.6025729789768098,1.0
327,6035,0.6612305672961841,1.0
327,6517,0.6552159354075047,1.0
327,6548,0.4372554164864158,1.0
327,6564,0.7200584149323213,1.0
327,6583,0.37968646841072323,1.0
327,6781,0.41523119469161324,1.0
327,7299,0.6997624228327568,1.0
327,7350,0.6404318571641289,1.0
327,7422,0.6399957350068075,1.0
327,8204,0.4597847987223223,1.0
327,8315,0.37458166042631535,1.0
327,8671,0.5667574064198742,1.0
327,8836,0.5270024021277622,1.0
327,8872,0.45029499578614074,1.0
327,9563,0.6767393958101974,1.0
327,10249,0.6357072275270956,1.0
327,10380,0.6771952272582,1.0
327,10993,0.662978807564176,1.0
327,23385,0.4999677831055163,1.0
327,26762,0.5010364918113359,1.0
327,51107,0.5412708188852162,1.0
328,185,0.4807012087664101,1.0
328,847,0.48510296739521896,1.0
328,885,0.41468824166374874,1.0
328,1452,0.43826765055858297,1.0
328,2353,0.4746118067078524,1.0
328,3479,0.5978878439256887,1.0
328,3565,0.6074513791603189,1.0
328,4968,0.592506397439295,1.0
328,5617,0.5521038562825463,1.0
328,5972,0.36185941759867335,1.0
328,7124,0.6928170889520213,1.0
328,7157,0.6096246806704937,1.0
328,11079,0.5591757446770906,1.0
328,55644,0.4432293248523183,1.0
328,79661,0.5779896193037594,1.0
329,596,0.5541189131600994,1.0
329,1026,0.5133304635379353,1.0
329,4739,0.6809576376571368,1.0
329,7124,0.5005130714831103,1.0
329,7321,0.6213195344820069,1.0
329,7341,0.28802744806281333,1.0
329,8517,0.4985528617744025,1.0
329,8737,0.3184290811682573,1.0
329,9512,0.46408749272224303,1.0
329,57332,0.5433105222979719,1.0
332,4602,0.5453534228015415,1.0
332,4803,0.5754270072670983,1.0
335,31,0.42545115237845854,1.0
335,347,0.5436495929925393,1.0
335,354,0.4368422630493919,1.0
335,587,0.27750676401507673,1.0
335,667,0.5273716705841356,1.0
335,767,0.4530407492071734,1.0
335,847,0.33474024902478705,1.0
335,948,0.4611816481220954,1.0
335,998,0.4404602524159965,1.0
335,1066,0.5545727056327948,1.0
335,1392,0.40191310308393496,1.0
335,1636,0.4592342050170284,1.0
335,1674,0.5147172647147897,1.0
335,1859,0.5757499192781275,1.0
335,2155,0.6239635773104948,1.0
335,2244,0.5099018226245344,1.0
335,2597,0.3916899198101115,1.0
335,2822,0.5185224959734904,1.0
335,3240,0.50752725713618,1.0
335,3952,0.39315202615916317,1.0
335,4233,0.46984979504636737,1.0
335,4524,0.3791833436290317,1.0
335,5534,0.6555031812807215,1.0
335,5973,0.43760078584995565,1.0
335,6440,0.41842482298849026,1.0
335,6517,0.5602162311971903,1.0
335,6649,0.437644144915491,1.0
335,6750,0.3914541488081666,1.0
335,7018,0.934457938578661,1.0
335,7035,0.6161840079378672,1.0
335,7124,0.3281391157275637,1.0
335,7276,0.47863175597393026,1.0
335,7454,0.543336058592362,1.0
335,8542,0.5257036655902957,1.0
335,10397,0.3948873074458127,1.0
335,10993,0.4687990402565009,1.0
335,22796,0.20285091221344592,1.0
335,55832,0.5761507799917078,1.0
336,337,0.9271526126172593,1.0
336,338,0.6512116830265586,1.0
336,341,0.606456112426635,1.0
336,347,0.5930100939460914,1.0
336,348,0.672743828924662,1.0
336,1071,0.8307312586788282,1.0
336,2191,0.693587216831361,1.0
336,3172,0.8959148252182954,1.0
336,3630,0.5188890885023733,1.0
336,3931,0.6179274822635925,1.0
336,3949,0.35848280883900696,1.0
336,3952,0.5979517310465337,1.0
336,3990,0.8155265598516679,1.0
336,4985,0.9229995106041715,1.0
336,5268,0.2239169825783371,1.0
336,6720,0.6242553917944673,1.0
344,335,0.5381061407242724,1.0
344,337,0.6030138005377171,1.0
344,338,0.663674442408022,1.0
344,341,0.5704728652227383,1.0
344,345,0.6174550658173661,1.0
344,1392,0.6062650833257137,1.0
344,3956,0.2776143094037926,1.0
344,5004,0.6015541988401223,1.0
344,6772,0.5074205353251637,1.0
344,10855,0.6287075788777924,1.0
345,336,0.5894585532859946,1.0
345,1557,0.4823000134363832,1.0
345,2169,0.395614889918129,1.0
345,6303,0.498909153943342,1.0
350,308,0.40375856713650327,1.0
350,348,0.4569747659910334,1.0
350,2160,0.5157673856524051,1.0
350,3569,0.5625823732531894,1.0
350,4023,0.48364974820222634,1.0
350,5327,0.5603682281595114,1.0
350,5340,0.4316197261783673,1.0
350,5444,0.4713750958051828,1.0
350,5624,0.45669414955413845,1.0
350,7124,0.5387070869955493,1.0
353,191,0.42307825407414185,1.0
353,3251,0.3232661867844234,1.0
353,5002,0.33923809216847434,1.0
353,7157,0.4058183416284142,1.0
353,7372,0.5247542743450715,1.0
353,8315,0.4724093575077595,1.0
355,31,0.7523868491273759,1.0
355,43,0.42038406200744693,1.0
355,109,0.6467144550678474,1.0
355,116,0.5240080829625818,1.0
355,118,0.5093608051745294,1.0
355,182,0.5866199987786205,1.0
355,183,0.5204712692690368,1.0
355,185,0.6454122817339865,1.0
355,213,0.21295583073945223,1.0
355,240,0.42531505357084076,1.0
355,325,0.39893880396185616,1.0
355,331,0.715265756112101,1.0
355,338,0.3873699853806829,1.0
355,368,0.5277506509848096,1.0
355,581,0.24634637571620982,1.0
355,595,0.4716693692495101,1.0
355,613,0.5179049908169834,1.0
355,638,0.4637891130400743,1.0
355,760,0.40877192107127425,1.0
355,761,0.6351898936887923,1.0
355,808,0.6379733835223216,1.0
355,842,0.29792622598065144,1.0
355,843,0.8899839790344035,1.0
355,909,0.6026217038271976,1.0
355,929,0.5457559938290695,1.0
355,931,0.5052267239834689,1.0
355,961,0.7772331465824995,1.0
355,969,0.719710526922597,1.0
355,1075,0.37676662362823377,1.0
355,1154,0.4546601952020736,1.0
355,1311,0.3588615481075247,1.0
355,1326,0.7684856314413597,1.0
355,1371,0.32012976752204547,1.0
355,1380,0.4281472774101395,1.0
355,1384,0.4920833723821578,1.0
355,1398,0.24691938440924993,1.0
355,1435,0.5152251169155097,1.0
355,1437,0.4492291186434716,1.0
355,1468,0.5340031388710722,1.0
355,1581,0.7633506116518733,1.0
355,1616,0.5343846679332698,1.0
355,1643,0.22361654234824457,1.0
355,1725,0.7926042495676513,1.0
355,1776,0.47736511442718343,1.0
355,1805,0.4382387318341592,1.0
355,1869,0.5380775469575633,1.0
355,1950,0.6291958180064109,1.0
355,1958,0.6324139775527788,1.0
355,1965,0.3048341005022529,1.0
355,2099,0.5445621672744101,1.0
355,2159,0.5228040776165209,1.0
355,2168,0.3686277671312165,1.0
355,2184,0.4972782867232521,1.0
355,2191,0.45363263687472777,1.0
355,2523,0.6458379497752808,1.0
355,2534,0.49803367847502356,1.0
355,2669,0.3812287739904338,1.0
355,2695,0.5651248107761202,1.0
355,2697,0.10361146101690671,1.0
355,2796,0.7466765227901315,1.0
355,2821,0.5717052100223876,1.0
355,3265,0.5400804942951324,1.0
355,3339,0.7838141545705389,1.0
355,3434,0.6240959633575673,1.0
355,3440,0.621925341240124,1.0
355,3456,0.6449651089768738,1.0
355,3551,0.47394100562533165,1.0
355,3567,0.7748011314430823,1.0
355,3569,0.5400770046346248,1.0
355,3600,0.4784349963681646,1.0
355,3611,0.47578815477614855,1.0
355,3620,0.459138602073039,1.0
355,3815,0.693452634899674,1.0
355,3861,0.6745942830391125,1.0
355,4217,0.7008663460431444,1.0
355,4255,0.376510522427317,1.0
355,4297,0.5102051061420599,1.0
355,4609,0.7269363839610382,1.0
355,4706,0.29793526210122256,1.0
355,4763,0.8154974675783532,1.0
355,5132,0.6565023225944775,1.0
355,5198,0.35116359821785037,1.0
355,5269,0.5096824289795434,1.0
355,5321,0.18661395518897417,1.0
355,5328,0.366526280438888,1.0
355,5339,0.4419274688084457,1.0
355,5346,0.4947164402436116,1.0
355,5538,0.3994220920113958,1.0
355,5551,0.6946273836459168,1.0
355,5591,0.5330954051639041,1.0
355,5594,0.3320882119019295,1.0
355,5604,0.12759887212680981,1.0
355,5617,0.5946857956929777,1.0
355,5654,0.3813487508866868,1.0
355,5728,0.4470428147149473,1.0
355,5741,0.6982955705221664,1.0
355,5925,0.4816367550824461,1.0
355,5966,0.6319621173936318,1.0
355,6120,0.5946182834376227,1.0
355,6347,0.6977756040737086,1.0
355,6439,0.7326744654795394,1.0
355,6714,0.9888484088146138,1.0
355,6720,0.5528470937041499,1.0
355,6774,0.5172830000263116,1.0
355,6868,0.5038434731266885,1.0
355,6898,0.520838820499887,1.0
355,6900,0.4618824941873355,1.0
355,7052,0.5532328796962286,1.0
355,7057,0.37961740679327705,1.0
355,7133,0.708460483013319,1.0
355,7153,0.2639281613914085,1.0
355,7187,0.5750511200848879,1.0
355,7316,0.3582931733290419,1.0
355,7351,0.3717632096397122,1.0
355,7357,0.6802407639726707,1.0
355,7409,0.7675704381998523,1.0
355,7414,0.4957889230473838,1.0
355,7454,0.65132823928257,1.0
355,7494,0.5984241650127673,1.0
355,7515,0.6518318897135771,1.0
355,7726,0.4298439179145066,1.0
355,7917,0.2833752901371451,1.0
355,8050,0.8507529464366443,1.0
355,8202,0.40486630939321444,1.0
355,8678,0.8776076626481168,1.0
355,8682,0.5630838696480015,1.0
355,8877,0.31255223101591445,1.0
355,9191,0.3614883434614161,1.0
355,10004,0.5493955524034697,1.0
355,10153,0.6633195227507123,1.0
355,10902,0.4883391221881636,1.0
355,10993,0.5664443735955039,1.0
355,11146,0.5464489792898787,1.0
355,22796,0.6481964317104565,1.0
355,23017,0.4485847102864565,1.0
355,26073,0.2883177358604236,1.0
355,29116,0.5807433656538193,1.0
355,50943,0.6630831733625571,1.0
355,54995,0.48031950287333147,1.0
355,55742,0.4900367553636306,1.0
355,56172,0.5546124598678712,1.0
355,56955,0.607981317123705,1.0
355,57447,0.7365343184234197,1.0
355,94081,0.6684290286146413,1.0
355,116984,0.5190808380848448,1.0
355,283871,0.6315033160552423,1.0
356,182,0.460256568734781,1.0
356,196,0.41664340156777147,1.0
356,325,0.5208393420718173,1.0
356,331,0.5312996333210658,1.0
356,409,0.5385448638052168,1.0
356,430,0.4379113065522065,1.0
356,539,0.6224706697550693,1.0
356,573,0.6938187242137659,1.0
356,672,0.5884106725679261,1.0
356,891,0.3727069329645153,1.0
356,925,0.42832703881365963,1.0
356,947,0.4416243148590929,1.0
356,958,0.49201137595245475,1.0
356,960,0.6722378029510392,1.0
356,1026,0.28364533604256864,1.0
356,1154,0.5624654173966173,1.0
356,1869,0.4524927317790098,1.0
356,1960,0.43656723208022064,1.0
356,2149,0.41935321086760097,1.0
356,2520,0.39699288466010935,1.0
356,2523,0.48798906537956543,1.0
356,2833,0.51220944799862,1.0
356,3002,0.47203210452897976,1.0
356,3164,0.4234079153692476,1.0
356,3458,0.42891550107325116,1.0
356,3558,0.5423113370729568,1.0
356,3586,0.5774747588724847,1.0
356,3689,0.5278498295618044,1.0
356,4018,0.48191997980450124,1.0
356,4067,0.8488641941292909,1.0
356,4261,0.35136687750527845,1.0
356,4654,0.3837646922777913,1.0
356,5132,0.4640164883778947,1.0
356,5617,0.49852566685023936,1.0
356,5743,0.5873788192297984,1.0
356,6774,0.611557212305238,1.0
356,6925,0.4919924110659072,1.0
356,7096,0.5017930158183388,1.0
356,7132,0.6077275337377184,1.0
356,7157,0.3301824626616587,1.0
356,8732,0.4903772179936762,1.0
356,27120,0.394066121595367,1.0
356,55034,0.5527145518829564,1.0
356,65108,0.2502592801212149,1.0
356,84909,0.3868270941644051,1.0
369,673,0.6122133272736011,1.0
369,1950,0.3934871062674068,1.0
369,4087,0.44062740739681405,1.0
369,5894,0.6134495019393054,1.0
369,6853,0.4050999403393148,1.0
369,8874,0.6289746286885007,1.0
369,10561,0.5984427792267326,1.0
369,24148,0.47110466234400755,1.0
369,51083,0.3821992698593327,1.0
375,162,0.5397114993079015,1.0
375,382,0.39995309556053493,1.0
375,920,0.5964789178464174,1.0
375,1493,0.4996462018830466,1.0
375,1950,0.6347255715795113,1.0
375,5304,0.450646461101343,1.0
375,5341,0.6881382487709742,1.0
375,5898,0.5285672540918347,1.0
375,5934,0.5109453253124805,1.0
375,6857,0.3740721946940808,1.0
375,7431,0.1226455032260736,1.0
375,9267,0.8233292420275973,1.0
375,9815,0.45414204101023736,1.0
375,23647,0.47774747406528517,1.0
375,55738,0.5777103649455075,1.0
375,57192,0.9456666626058663,1.0
382,163,0.5125054837446055,1.0
382,375,0.4361185751368687,1.0
382,539,0.4451005781832224,1.0
382,900,0.5080144587763812,1.0
382,967,0.5419732676410356,1.0
382,1363,0.5389795515517061,1.0
382,1499,0.44422297203932487,1.0
382,1950,0.7456557759198057,1.0
382,3664,0.582443032962122,1.0
382,5266,0.44829353052189064,1.0
382,5338,0.40059370646375186,1.0
382,5341,0.5559024876340228,1.0
382,6517,0.5267410119023677,1.0
